linear_idx,head,row,col,actual_bf16_hex,expected_bf16_hex,actual_float,expected_float,abs_err,row_error,out_last,pass
60040,3,85,8,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60041,3,85,9,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60042,3,85,10,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60043,3,85,11,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60044,3,85,12,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60045,3,85,13,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60046,3,85,14,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60047,3,85,15,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60048,3,85,16,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60049,3,85,17,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60050,3,85,18,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60051,3,85,19,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60052,3,85,20,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60053,3,85,21,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60054,3,85,22,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60055,3,85,23,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60056,3,85,24,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60057,3,85,25,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60058,3,85,26,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60059,3,85,27,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60060,3,85,28,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60061,3,85,29,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60062,3,85,30,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60063,3,85,31,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60064,3,85,32,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60065,3,85,33,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60066,3,85,34,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60067,3,85,35,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60068,3,85,36,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60069,3,85,37,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60070,3,85,38,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60071,3,85,39,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60072,3,85,40,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60073,3,85,41,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60074,3,85,42,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60075,3,85,43,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60076,3,85,44,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60077,3,85,45,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60078,3,85,46,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60079,3,85,47,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60080,3,85,48,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60081,3,85,49,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60082,3,85,50,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60083,3,85,51,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60084,3,85,52,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60085,3,85,53,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60086,3,85,54,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60087,3,85,55,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60088,3,85,56,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60089,3,85,57,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60090,3,85,58,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60091,3,85,59,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60092,3,85,60,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60093,3,85,61,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60094,3,85,62,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60095,3,85,63,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60096,3,85,64,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60097,3,85,65,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60098,3,85,66,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60099,3,85,67,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60100,3,85,68,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60101,3,85,69,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60102,3,85,70,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60103,3,85,71,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60104,3,85,72,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60105,3,85,73,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60106,3,85,74,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60107,3,85,75,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60108,3,85,76,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60109,3,85,77,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60110,3,85,78,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60111,3,85,79,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60112,3,85,80,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60113,3,85,81,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60114,3,85,82,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60115,3,85,83,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60116,3,85,84,3c3e,3c3e,1.1596679688e-02,1.1596679688e-02,0.0000000000e+00,0,0,1
60117,3,85,85,3c3e,3c3f,1.1596679688e-02,1.1657714844e-02,6.1035156250e-05,0,0,1
60118,3,85,86,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60119,3,85,87,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60120,3,85,88,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60121,3,85,89,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60122,3,85,90,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60123,3,85,91,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60124,3,85,92,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60125,3,85,93,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60126,3,85,94,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60127,3,85,95,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60128,3,85,96,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60129,3,85,97,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60130,3,85,98,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60131,3,85,99,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60132,3,85,100,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60133,3,85,101,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60134,3,85,102,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60135,3,85,103,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60136,3,85,104,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60137,3,85,105,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60138,3,85,106,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60139,3,85,107,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60140,3,85,108,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60141,3,85,109,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60142,3,85,110,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60143,3,85,111,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60144,3,85,112,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60145,3,85,113,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60146,3,85,114,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60147,3,85,115,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60148,3,85,116,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60149,3,85,117,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60150,3,85,118,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60151,3,85,119,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60152,3,85,120,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60153,3,85,121,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60154,3,85,122,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60155,3,85,123,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60156,3,85,124,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60157,3,85,125,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60158,3,85,126,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60159,3,85,127,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,1,1
60160,3,86,0,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60161,3,86,1,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60162,3,86,2,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60163,3,86,3,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60164,3,86,4,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60165,3,86,5,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60166,3,86,6,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60167,3,86,7,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60168,3,86,8,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60169,3,86,9,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60170,3,86,10,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60171,3,86,11,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60172,3,86,12,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60173,3,86,13,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60174,3,86,14,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60175,3,86,15,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60176,3,86,16,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60177,3,86,17,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60178,3,86,18,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60179,3,86,19,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60180,3,86,20,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60181,3,86,21,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60182,3,86,22,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60183,3,86,23,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60184,3,86,24,3c3a,3c3c,1.1352539062e-02,1.1474609375e-02,1.2207031250e-04,0,0,1
60185,3,86,25,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60186,3,86,26,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60187,3,86,27,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60188,3,86,28,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60189,3,86,29,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60190,3,86,30,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60191,3,86,31,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60192,3,86,32,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60193,3,86,33,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60194,3,86,34,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60195,3,86,35,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60196,3,86,36,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60197,3,86,37,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60198,3,86,38,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60199,3,86,39,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60200,3,86,40,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60201,3,86,41,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60202,3,86,42,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60203,3,86,43,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60204,3,86,44,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60205,3,86,45,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60206,3,86,46,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60207,3,86,47,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60208,3,86,48,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60209,3,86,49,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60210,3,86,50,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60211,3,86,51,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60212,3,86,52,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60213,3,86,53,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60214,3,86,54,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60215,3,86,55,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60216,3,86,56,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60217,3,86,57,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60218,3,86,58,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60219,3,86,59,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60220,3,86,60,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60221,3,86,61,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60222,3,86,62,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60223,3,86,63,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60224,3,86,64,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60225,3,86,65,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60226,3,86,66,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60227,3,86,67,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60228,3,86,68,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60229,3,86,69,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60230,3,86,70,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60231,3,86,71,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60232,3,86,72,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60233,3,86,73,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60234,3,86,74,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60235,3,86,75,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60236,3,86,76,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60237,3,86,77,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60238,3,86,78,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60239,3,86,79,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60240,3,86,80,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60241,3,86,81,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60242,3,86,82,3c3a,3c3c,1.1352539062e-02,1.1474609375e-02,1.2207031250e-04,0,0,1
60243,3,86,83,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60244,3,86,84,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60245,3,86,85,3c3c,3c3c,1.1474609375e-02,1.1474609375e-02,0.0000000000e+00,0,0,1
60246,3,86,86,3c3c,3c3d,1.1474609375e-02,1.1535644531e-02,6.1035156250e-05,0,0,1
60247,3,86,87,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60248,3,86,88,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60249,3,86,89,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60250,3,86,90,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60251,3,86,91,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60252,3,86,92,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60253,3,86,93,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60254,3,86,94,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60255,3,86,95,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60256,3,86,96,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60257,3,86,97,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60258,3,86,98,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60259,3,86,99,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60260,3,86,100,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60261,3,86,101,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60262,3,86,102,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60263,3,86,103,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60264,3,86,104,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60265,3,86,105,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60266,3,86,106,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60267,3,86,107,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60268,3,86,108,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60269,3,86,109,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60270,3,86,110,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60271,3,86,111,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60272,3,86,112,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60273,3,86,113,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60274,3,86,114,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60275,3,86,115,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60276,3,86,116,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60277,3,86,117,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60278,3,86,118,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60279,3,86,119,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60280,3,86,120,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60281,3,86,121,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60282,3,86,122,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60283,3,86,123,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60284,3,86,124,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60285,3,86,125,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60286,3,86,126,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
60287,3,86,127,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,1,1
60288,3,87,0,3c3a,3c3b,1.1352539062e-02,1.1413574219e-02,6.1035156250e-05,0,0,1
60289,3,87,1,3c3a,3c3a,1.1352539062e-02,1.1352539062e-02,0.0000000000e+00,0,0,1
60290,3,87,2,3c3a,3c3b,1.1352539062e-02,1.1413574219e-02,6.1035156250e-05,0,0,1
60291,3,87,3,3c3a,3c3a,1.1352539062e-02,1.1352539062e-02,0.0000000000e+00,0,0,1
60292,3,87,4,3c3a,3c3a,1.1352539062e-02,1.1352539062e-02,0.0000000000e+00,0,0,1
60293,3,87,5,3c3a,3c3a,1.1352539062e-02,1.1352539062e-02,0.0000000000e+00,0,0,1
60294,3,87,6,3c3a,3c3b,1.1352539062e-02,1.1413574219e-02,6.1035156250e-05,0,0,1
60295,3,87,7,3c38,3c39,1.1230468750e-02,1.1291503906e-02,6.1035156250e-05,0,0,1
60296,3,87,8,3c3a,3c3a,1.1352539062e-02,1.1352539062e-02,0.0000000000e+00,0,0,1
60297,3,87,9,3c3a,3c3a,1.1352539062e-02,1.1352539062e-02,0.0000000000e+00,0,0,1
60298,3,87,10,3c3a,3c3a,1.1352539062e-02,1.1352539062e-02,0.0000000000e+00,0,0,1
